id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapTarget
fe6cf7d1-0a71-5ebc-80fe-7246c6dbee1b	20210131	1	816211006	816210007	19466003	10029350
fe765fe1-7042-5dcc-98a5-91f613c71c8b	20210131	1	816211006	816210007	359953009	10006021
fe9217a5-c9fd-5023-b9a4-87fc6fcb1332	20210131	1	816211006	816210007	764271000	10069690
fea47777-5727-54f4-bd87-3e45bbe4218c	20210131	1	816211006	816210007	399269003	10003285
fea4b8d9-8f9c-5b7b-ad00-33aec64ce44f	20210131	1	816211006	816210007	32693004	10012305
fea755db-75fa-57c3-9cac-40e0f9c24118	20220131	1	816211006	816210007	157176002	10017120
feb8f753-ea88-5c7c-9309-ed53a45e4fd3	20210131	1	816211006	816210007	278040002	10019045
fec00896-38a2-5162-a3c4-08b040c214de	20210131	1	816211006	816210007	75732000	10047644
fec38ac7-e02d-519d-ac14-32b5f8fca480	20230131	0	816211006	816210007	423466006	10058471
fec6240b-74d8-5e90-943a-959c6c42fe23	20210131	1	816211006	816210007	18165001	10023126
fedb03aa-0c3d-5151-b617-9bd66a4afa95	20210131	1	816211006	816210007	30811009	10045323
fedf783f-c815-5be1-900f-25f8b3b93b94	20210131	1	816211006	816210007	131148009	10005103
fee02625-9ef3-5bdc-80cf-708764c229aa	20210131	1	816211006	816210007	129696000	10056435
fee75c8d-6506-5746-a315-71b33f635f95	20210131	1	816211006	816210007	62744007	10031122
fef38bfa-15d0-5608-9cf3-297a3d84d3d9	20210131	1	816211006	816210007	95566004	10046707
fefa7ba9-1673-58dd-a7d4-c65a40f9fdc4	20210131	1	816211006	816210007	84089009	10020024
ff00b07e-1f28-533e-94a0-a9033cad4db8	20210131	1	816211006	816210007	127295002	10060690
ff092605-284a-54ed-9677-2cf5f65ee6ff	20210131	1	816211006	816210007	11851006	10061532
ff1639bd-7395-54cf-8ff5-3db833bef2dc	20210131	1	816211006	816210007	363449006	10026527
ff18f29c-3258-52eb-a0ee-e7fd1e0d06c7	20210131	1	816211006	816210007	160303001	10064123
ff1e4b67-f51b-5f0a-a258-b18716832dfa	20210131	1	816211006	816210007	95436008	10025080
ff22ed88-a243-5df9-bf6d-10e8a31ef67b	20210131	1	816211006	816210007	9631008	10002556
ff31931d-b7c2-596d-a061-74ffbeb8187d	20210131	1	816211006	816210007	447365002	10074385
ff371137-981b-534e-8def-1f7c64234c34	20210131	1	816211006	816210007	718526003	10068723
ff4f0b73-e344-52c7-b185-f9fab88e62ea	20210131	1	816211006	816210007	46742003	10040943
ff56e4ef-ccd0-595f-be3b-6d4ffdaf2213	20210131	1	816211006	816210007	103605005	10035049
ff57fd6f-b98f-51a5-bc5c-5e33d35297ca	20210131	1	816211006	816210007	4974007	10062040
ff59b0c6-2951-5578-a53d-de4b35ed211b	20210131	1	816211006	816210007	238319001	10070582
ff5bb6bf-0113-5aae-9cbe-6342ae3a3a15	20210131	1	816211006	816210007	84828003	10024384
ff97d6e2-de14-50c2-9dd1-ef4ad5b3e996	20210131	1	816211006	816210007	89765005	10043903
ffb9d712-8adc-52f3-91fc-c24a642c6481	20210131	1	816211006	816210007	107963000	10077348
ffcb5bed-24c9-5ff3-9038-52496e2819dd	20220131	0	816211006	816210007	80258006	10050551
ffd86b9a-7d5a-58ab-8ab2-d0dd71c33d32	20210131	1	816211006	816210007	277572006	10066109
ffda8c39-e059-5bb8-b9c8-2342d97b5a61	20210131	1	816211006	816210007	235876009	10013762
ffdf8593-19c6-5d4d-ba8d-21700d93e857	20210131	1	816211006	816210007	82649003	10003569
ffe83cd9-9d18-591d-bba4-562870c7e4a3	20210131	1	816211006	816210007	306058006	10002969
ffe8da41-f458-5dce-a6a7-4a55d36a0cf5	20210131	1	816211006	816210007	355001	10050841
ffecaf2b-f3e3-5a47-8ee2-a8dcde1efa8e	20210131	1	816211006	816210007	702809001	10073508
ffefa105-e9e4-5b49-b621-ece6faeec172	20210131	1	816211006	816210007	285055002	10050852
0005bf13-6c81-500f-838f-6e759908184f	20210131	1	816211006	816210007	309537005	10029850
000bd8b8-8efa-5af5-9247-4beb636a29a4	20220131	1	816211006	816210007	281602002	10066184
004d5b77-ecae-5512-a54f-e4cae1e3b7db	20210131	1	816211006	816210007	5158005	10018269
00708749-188c-5a56-a4b8-fe1d9b94d479	20210131	1	816211006	816210007	67308009	10069614
00891dbd-9af9-5920-b37e-54ad751dfe66	20210131	1	816211006	816210007	271760008	10037578
0091dfee-d287-5069-826d-83df6849fd2e	20210131	1	816211006	816210007	274657005	10047681
00bd6eb0-6879-57eb-a838-15de65ed19b2	20210131	1	816211006	816210007	285043008	10050875
00e1f351-29eb-5c30-bbec-e116598e6480	20210131	1	816211006	816210007	85769006	10061372
00e98eda-1e45-57e1-964d-332bc79cf91f	20210131	1	816211006	816210007	249366005	10005124
01184ace-6a2b-5ea2-831c-c6951dfbb411	20210131	1	816211006	816210007	35253001	10068453
011c625b-6264-591b-98a9-63d6fd1366b7	20210131	1	816211006	816210007	398909004	10039218
012b4ae0-3f02-56d7-adad-051caf41836b	20210131	1	816211006	816210007	37344009	10007171
01332a33-d737-5c2f-b7c1-a434411d78e6	20210131	1	816211006	816210007	392236004	10062262
013a36d1-d3c5-58fa-b36a-11048294ca31	20210131	1	816211006	816210007	175898006	10051061
0143b5e1-23ec-5825-b76a-842fb7131eee	20210131	1	816211006	816210007	723316007	10014358
014d4995-3429-5a8b-8625-1e62b5b2d749	20210131	1	816211006	816210007	433144002	10076410
0153d5ad-8fa0-5878-928e-b435e0561ee7	20210131	1	816211006	816210007	59108006	10052995
016c82fe-3ed6-527e-b2d9-56040c608b7e	20210131	1	816211006	816210007	297186008	10027993
01726a85-2be2-5693-a5a8-5992f24bdd3b	20210131	1	816211006	816210007	4386001	10006482
01ae6bf3-eb01-5b91-93a4-bb5eb2a0d0e9	20210131	1	816211006	816210007	449096009	10061270
01e274f9-0a49-5aea-9535-2cc7eeddc475	20210131	1	816211006	816210007	65958008	10020037
01eb783e-17ee-5e53-a411-8a5f5b859d8a	20210131	1	816211006	816210007	274770006	10001675
01ee2405-8d41-589e-8633-4780fcbf7054	20230131	1	816211006	816210007	43732005	10061173
01f1768a-88b3-5de2-966e-045fe56a00cf	20210131	1	816211006	816210007	105969002	10061087
01f8e5d3-ef62-5f24-ba24-51ef6b761c2c	20210131	1	816211006	816210007	16269008	10029223
0201d94f-99d3-5c1d-ad31-f1c07bb2bf20	20210131	1	816211006	816210007	102568007	10065013
02152feb-67c3-5094-8e54-1de390eca6f5	20210131	1	816211006	816210007	75053002	10000747
021e39b7-d43c-5de3-8f46-4945241da261	20210131	1	816211006	816210007	424114000	10067467
02511679-564c-5fd0-b9a6-059b18295827	20210131	1	816211006	816210007	103262002	10041953
0255f7c8-bf55-50c1-b794-cb2428adefbf	20220131	0	816211006	816210007	191306005	10019617
02751988-79ee-530e-9db2-b1d8c8a61025	20220131	1	816211006	816210007	32402008	10063006
02850903-d752-5e54-9134-946fdc2152e1	20210131	1	816211006	816210007	102570003	10077184
02906064-7d9b-5c26-813f-726347be5632	20230131	0	816211006	816210007	37356005	10054859
02f63e08-24f7-5abf-96b6-969c836b84b1	20210131	1	816211006	816210007	363406005	10025848
0306da3c-9c98-5aeb-bb21-de676993f9d1	20210131	1	816211006	816210007	399153001	10047340
0309d4a3-b1c5-531c-824e-a7292df15069	20210131	1	816211006	816210007	170578008	10020783
0326fa56-cc81-5aa6-9a6c-c82add1c7424	20210131	1	816211006	816210007	182881009	10050729
032f08c0-7c62-5d00-a75c-2760b2832013	20210131	1	816211006	816210007	57485005	10078798
0347e80a-50c1-591d-b849-973ed1911b64	20210131	1	816211006	816210007	91175000	10039906
03482ffa-0bf8-536b-a2a6-81339c68f96a	20210131	1	816211006	816210007	378007	10027983
0350b690-722f-509c-8b75-a12aa7d73609	20210131	1	816211006	816210007	426772002	10003835
0368b17c-befb-5b1c-867b-83a216214758	20210131	1	816211006	816210007	443502000	10011076
03728adc-4956-5170-890e-912595d3f5c4	20210131	1	816211006	816210007	88415009	10062207
03757d8c-3fac-56a1-a5a4-9d64d65a83ed	20210131	1	816211006	816210007	235719002	10061958
037f2e45-f22f-560e-868d-79f94a40d83a	20210131	1	816211006	816210007	424952003	10075333
039575f1-60dd-527f-92fc-789801689c04	20210131	1	816211006	816210007	52089001	10003230
03a699c3-f271-5323-9349-48877df63612	20210131	1	816211006	816210007	10743008	10023003
03ad108c-f993-5049-8808-97c0ef6fc90f	20210131	1	816211006	816210007	91935009	10034202
03b14a49-c44f-51c1-a308-8ea625ccf615	20210131	1	816211006	816210007	61627001	10020601
03b59a59-c640-5f63-9b9a-818043f8754b	20210131	1	816211006	816210007	249489001	10008589
03b94565-74c6-56ee-a88b-4f44c50b5fc3	20220131	1	816211006	816210007	307583008	10052917
03cc5b14-600e-5b5a-8f3b-c6849edca650	20230131	0	816211006	816210007	314996003	10050018
03d88409-e7ca-5ca7-a81d-b088b1f58792	20210131	1	816211006	816210007	52637005	10021572
03f40f32-24f0-5d01-97d0-20a3e91d0e7f	20210131	1	816211006	816210007	448057008	10064319
03fa568f-82ea-5f33-829c-e98b193d3119	20210131	1	816211006	816210007	82119001	10043778
03fb38b7-d937-578b-9de2-419f199b85ce	20220131	1	816211006	816210007	30144000	10029961
03fe96d4-032d-5797-b4a0-8f633f2f9bb7	20210131	1	816211006	816210007	262286000	10047899
043c5b2e-5ba0-58ae-aed9-8463576b7ead	20220131	1	816211006	816210007	93469006	10019396
045b5743-f7cb-514d-9a2b-0beeb00c7f12	20210131	1	816211006	816210007	281794004	10047482
04625206-aacf-5aff-aaf3-088774b09e87	20210131	1	816211006	816210007	372014001	10026476
0480f303-22f2-5250-91b6-a8a3bdcacede	20210131	1	816211006	816210007	126660000	10012573
048518e7-4188-5565-a41b-6c7962ab0752	20210131	1	816211006	816210007	405806007	10073034
0487bffe-8895-5f91-b200-0128ee06a945	20210131	1	816211006	816210007	65959000	10054660
04ae7f5a-58db-5caa-ab3b-15135b32c9ad	20210131	1	816211006	816210007	404641004	10018263
04b07bae-a325-5a98-8ee8-7e2044861b64	20210131	1	816211006	816210007	45150006	10003785
04b2d72b-7c27-59e1-a52b-05860169aa7f	20210131	1	816211006	816210007	22325002	10000136
04bde8e4-8262-5c98-b496-e2b452bd2e5e	20210131	1	816211006	816210007	445273005	10052459
04c985b3-cfc3-5192-8df8-8938a9836476	20210131	1	816211006	816210007	78048006	10007152
04d10784-b5d6-5c3c-896a-6ff2f5ba89c5	20210131	1	816211006	816210007	247917007	10007776
050751cc-3b45-5055-8335-36d3b616b43c	20210131	1	816211006	816210007	39400004	10022224
052e0b5a-8213-50bc-aee5-3edb3795cb76	20210131	1	816211006	816210007	77493009	10017183
0553f823-a232-5d36-a1c5-34283e8c45eb	20210131	1	816211006	816210007	225624000	10033664
0556ccdc-d4e1-56da-a273-006b15a24c25	20210131	1	816211006	816210007	386495004	10002781
05a5196e-5f6e-5543-989f-591ba6ce1e0d	20210131	1	816211006	816210007	361137007	10019323
05a66909-9950-5da4-915c-87721dcc1877	20210131	1	816211006	816210007	201791009	10060732
05ba35f6-e510-5cea-8422-8d4187a69dda	20210131	1	816211006	816210007	23968004	10061778
05c2a3d5-8f36-5b71-8509-bc4e82937a26	20210131	1	816211006	816210007	42177007	10041044
05c99749-39cb-5ff1-a4fa-b202c7838af7	20210131	1	816211006	816210007	288241003	10033471
05e39269-a6fc-5e97-8931-3079964b45df	20210131	1	816211006	816210007	1240591000000102	10084273
05f10600-d996-5725-9b3d-1d86f0461429	20210131	1	816211006	816210007	249607009	10049240
05f1c367-3227-56ea-a785-aa478c38a4a0	20210131	1	816211006	816210007	385806006	10051599
05f2fb6c-8e34-5e19-b9f6-a978aa585ada	20210131	1	816211006	816210007	19887002	10009244
0605d6fd-106d-5f7a-b605-8dbd16407861	20210131	1	816211006	816210007	243114000	10068369
060f14b0-0151-5cab-8373-279b1c6ba27e	20210131	1	816211006	816210007	254651007	10041834
06245c9b-64fb-53ee-9415-5dba08aca3eb	20210131	1	816211006	816210007	84568007	10003685
064d88da-7f1b-5121-ac5d-51442fb701d6	20210131	1	816211006	816210007	76783007	10008909
0656d688-b72f-5e57-8d0e-319a97d63198	20210131	1	816211006	816210007	88594005	10019948
0671092e-8cdf-55aa-bbc2-ac59e4bcdf3d	20210131	1	816211006	816210007	88610006	10019295
068b2a5e-934e-56a1-9afd-9b86c250ba55	20220131	0	816211006	816210007	31177006	10003735
069845be-c1d2-5e81-bef2-f4cffb7a00c0	20210131	1	816211006	816210007	95347000	10040893
06a6959c-2274-5b8f-824a-3368de7e28a1	20210131	1	816211006	816210007	67166004	10072639
06ad9a57-c390-5a4f-9c4a-1574742a3667	20210131	1	816211006	816210007	88039007	10025127
06c78922-d129-52ee-aecb-7d7c01f818c0	20210131	1	816211006	816210007	91857003	10060555
06d40cbc-bba5-5ca8-ad68-8dbe9c4d95c7	20210131	1	816211006	816210007	102549009	10029456
06ee9765-9941-500e-b9d4-f5bc029a7818	20210131	1	816211006	816210007	186464008	10061300
06eeb64f-4532-55f4-8d2e-af8303f81c95	20210131	1	816211006	816210007	422588002	10003525
070360ec-f876-519e-bf2e-fb74e1be6525	20210131	1	816211006	816210007	413847001	10054352
07328f92-c929-550d-9839-3a944468ae96	20210131	1	816211006	816210007	25374005	10017888
0738e486-a1b4-552e-98b0-8fa26fa13957	20210131	1	816211006	816210007	125606003	10017279
07568268-d9f9-55a5-973e-bde462a0d6c0	20210131	1	816211006	816210007	190859005	10049933
077fa3f4-7bf0-584f-8e59-e4e49ba4cc1a	20210131	1	816211006	816210007	275937001	10062302
079043ab-7f0c-5bc3-a1d1-34112dee1fbe	20210131	1	816211006	816210007	285145004	10001540
0793e3e9-6ef8-5956-89bf-5efe769f07b1	20210131	1	816211006	816210007	90739004	10043789
0794ceb7-570f-5ab2-8029-db54b6687f24	20210131	1	816211006	816210007	48573006	10042587
079f5428-3c7c-5a4e-b046-eadfb6deee8a	20220131	1	816211006	816210007	369462000	10068592
07a525bc-7a2d-56ed-b342-212e67efb559	20210131	1	816211006	816210007	48661000	10034674
07ac3840-29eb-5afa-bf2f-b48272ff2d6d	20210131	1	816211006	816210007	449614009	10042700
07c05c94-8cda-5818-b483-410a7ceceb4c	20230131	1	816211006	816210007	309523001	10024206
07d63d74-8bbb-58a6-b874-5c693cd0cc74	20210131	1	816211006	816210007	248004009	10075214
07dfd69c-27e8-5930-bbec-37e915974dd0	20210131	1	816211006	816210007	95905007	10013711
07f2e06e-e5da-571a-a8e6-d2ffd0f35f12	20210131	1	816211006	816210007	37992001	10033628
08352c90-ad37-58db-9fd0-7bc9258f1c06	20210131	1	816211006	816210007	81711008	10055208
0851ad8c-fda7-5e12-9195-1f55f3862919	20210131	1	816211006	816210007	90708001	10051051
08655461-2fec-5409-9a87-cdf1ef8e8a88	20210131	1	816211006	816210007	164854000	10014373
0874d144-c6b3-5069-80b9-760f39d83b34	20210131	1	816211006	816210007	124042003	10024592
087c175b-5b01-5b63-b3f5-c9729f21aa5d	20220131	0	816211006	816210007	68972003	10049812
089101c5-05d9-5498-bdc2-462c1d8e044e	20210131	1	816211006	816210007	406602003	10075981
08aa48cb-b0b8-5141-9469-b9a263694dea	20210131	1	816211006	816210007	102894008	10016362
08ae244b-7f6c-5127-aea8-bd49527ec8ec	20210131	1	816211006	816210007	74578003	10037635
08c8eddb-4baa-5832-943b-17c3edf207ec	20210131	1	816211006	816210007	10001005	10053840
08ce86c2-ca3d-59dc-ba52-e9a526dddd26	20210131	1	816211006	816210007	53059001	10027732
09024f8b-ce07-5516-b41e-c87c412761ad	20210131	1	816211006	816210007	928000	10048592
090b900f-aee6-5c30-bb13-aead927d3585	20210131	1	816211006	816210007	56018004	10047924
090f33c0-57b6-533c-96f1-617bb6378e71	20220131	1	816211006	816210007	782164008	10071149
091246c8-0ba5-59c7-b7f7-d51896c17bc5	20210131	1	816211006	816210007	37125009	10013014
092a521f-7174-524c-b5c4-75cbe205eb61	20210131	1	816211006	816210007	28030000	10004956
092b77f5-277e-5d96-ac61-c630f8f36c6a	20210131	1	816211006	816210007	82271004	10019196
0943df2a-55fb-548f-b161-71db3b6588dd	20210131	1	816211006	816210007	42284007	10072099
0950cc6c-caa0-55e2-945a-a9ae04ab23c4	20210131	1	816211006	816210007	95384003	10022062
0951c0ba-7e25-5239-a316-32389b5df9da	20210131	1	816211006	816210007	51885006	10027975
0957187b-905a-57d1-adbf-616c7723ffde	20210131	1	816211006	816210007	56294008	10057852
096013f1-3e72-512b-9c36-9986e0755e21	20210131	1	816211006	816210007	162221009	10038743
09686618-c442-5b95-8cca-9b66e773e8d2	20210131	1	816211006	816210007	186747009	10051905
0975e108-f8d2-5149-b5ff-37cb9b6bf586	20210131	1	816211006	816210007	59527008	10010430
098d10d8-4070-5e45-b64a-3c8cdd52993f	20220131	1	816211006	816210007	6815003	10004142
09979991-f1c3-5cc6-bf20-f49681318430	20210131	1	816211006	816210007	2129002	10014252
099862e2-29ab-576a-8fbf-7102dbcaf3cc	20210131	1	816211006	816210007	702975009	10065386
09a7dc78-ee41-50e8-a345-596d3771ad56	20210131	1	816211006	816210007	51316009	10058468
09aa394a-395b-5aa4-85e9-54beb43fb45a	20210131	1	816211006	816210007	426284001	10008420
09d172f4-81b6-539c-a3fc-d307f045abe4	20210131	1	816211006	816210007	73371001	10029222
09d5fe6d-d052-5d2c-9c03-0ad16bf7b432	20210131	1	816211006	816210007	48434008	10065530
09d77348-6b66-5e48-ab44-84256888fbc4	20210131	1	816211006	816210007	384685001	10051059
09dbf618-b065-5438-8130-cb6bf3604388	20210131	1	816211006	816210007	48926009	10052060
09e1e1fd-0d92-5b5d-9660-7cf877cc8779	20210131	1	816211006	816210007	169961004	10029758
09e71239-efda-510e-ac71-f3522116c7b2	20220131	1	816211006	816210007	879968001	10076041
09efafb7-7a50-520b-a6aa-5686ea417d16	20220131	0	816211006	816210007	239928004	10063344
0a013650-4f8f-55f9-a006-f9a3ada93d56	20210131	1	816211006	816210007	702392008	10050513
0a1935bb-a393-5409-a4b1-0787ebb81c69	20210131	1	816211006	816210007	95460007	10008034
0a263b30-a5c9-5882-b73f-b5913362dd42	20230131	0	816211006	816210007	54200006	10044000
0a670bdd-06db-56c2-8380-56712dc0c4fe	20210131	1	816211006	816210007	177281002	10025651
0a703fb1-6f0f-534c-9c83-506f4a892467	20210131	1	816211006	816210007	230810008	10053765
0a76864f-69e0-54f8-8414-62b76be76860	20210131	1	816211006	816210007	94225005	10027453
0a7da3bb-9fdc-54ae-a830-93445dc88337	20210131	1	816211006	816210007	287045000	10033513
0a8bd001-8007-5213-a89f-265fce396975	20210131	1	816211006	816210007	22811006	10024382
0a994675-cf76-5e1b-89be-625274f5afd2	20210131	1	816211006	816210007	398193008	10036500
0a9c42dd-7c58-5145-ad2a-aaae01a2e318	20210131	1	816211006	816210007	609519004	10061988
0aa3881b-d9fb-5af5-8a7e-e52b60c11b3c	20210131	1	816211006	816210007	44186003	10061827
0ab256a4-3446-5dba-b596-fc8e8b88d9be	20210131	1	816211006	816210007	30381006	10071818
0ab67009-dd8e-5568-9d01-f1a3371befba	20210131	1	816211006	816210007	38936003	10005728
0aba38d9-ddaf-5b56-b486-5c3173219aca	20220131	1	816211006	816210007	68471001	10005978
0acd5047-1cf7-5993-9f1a-ba4b7bfcc9a7	20210131	1	816211006	816210007	26636000	10042434
0ad04661-017c-5a8f-83e9-f0e55de59860	20210131	1	816211006	816210007	116141005	10000075
0b245587-afb0-5b80-9495-478fe38e286f	20210131	1	816211006	816210007	200973000	10037575
0b2721b2-104d-55cf-b564-b8453cb9e923	20220131	1	816211006	816210007	237744009	10020562
0b37a22f-bcfa-586e-b235-7142e5612022	20210131	1	816211006	816210007	11441004	10036976
0b4e6a14-bf68-56f3-9038-f35332762abf	20210131	1	816211006	816210007	48499001	10005897
0b4f7509-aa13-55f2-a5c8-e66c1b19cda8	20210131	1	816211006	816210007	423986002	10021597
0b53ed91-f29b-5cba-a660-fe92fc0807eb	20210131	1	816211006	816210007	185086009	10029977
0b8a13a8-c446-5fe7-ab31-b27468c8e314	20210131	1	816211006	816210007	371041009	10014498
0ba9807c-d644-58ed-81a9-609471274b4a	20210131	1	816211006	816210007	870588003	10084639
0babae55-9b38-5e17-b5ca-a398a14cffc3	20210131	1	816211006	816210007	29753000	10061334
0bb58017-6714-51c7-9d65-a75a3cf52d0b	20210131	1	816211006	816210007	129103003	10014778
0bcb2c8a-4b23-506a-9dbe-1c5a4075c7b9	20210131	1	816211006	816210007	119250001	10054427
0be78c38-9e44-57de-aef7-92c719779237	20230131	0	816211006	816210007	69031006	10026878
0bef9dc6-5f31-55b6-b13f-ea7272132c95	20210131	1	816211006	816210007	46359005	10059482
0bfc3f65-0b64-5176-9537-03dc8767fc96	20210131	1	816211006	816210007	38605008	10067295
0bfe4267-7393-5b8a-9ff5-ed37ce0516ad	20210131	1	816211006	816210007	82501000119102	10002224
0bff4652-fc37-53e7-872d-d2f4b0dee97d	20210131	1	816211006	816210007	177765008	10043491
0c03ea81-69be-55c5-9280-e1a36f4a0575	20210131	1	816211006	816210007	47020004	10047304
0c0c854a-afed-5c70-98d7-117081c24b55	20210131	1	816211006	816210007	62479008	10000563
0c1f07ee-1342-5635-9b0e-09dc6a0f34ec	20210131	1	816211006	816210007	230354009	10049035
0c23c8ff-a637-5dd1-9094-50f53daeeed7	20210131	1	816211006	816210007	238108007	10006895
0c460427-b4b7-5c8a-bc80-21297cf57e50	20210131	1	816211006	816210007	386271004	10050332
0c483f9b-8e0f-5fb4-ad7b-ed54efebad45	20210131	1	816211006	816210007	237662005	10020739
0c4acaba-261f-5132-a4d6-c3dda6f71845	20210131	1	816211006	816210007	426396005	10008481
0c4bbfd1-4209-576e-9965-9e648bf7d810	20210131	1	816211006	816210007	161838002	10075316
0c59fc69-c3d7-5d3c-a348-c8dd5a12c0c8	20210131	1	816211006	816210007	109989006	10028228
0c8995ab-5c21-50c8-ad3d-adec19d1cd64	20210131	1	816211006	816210007	236071009	10066556
0ca0d725-84ea-535d-a43e-e3890f2e1592	20210131	1	816211006	816210007	58126003	10036410
0ca1d954-de18-5e30-a4b4-82fa3e33dc07	20210131	1	816211006	816210007	205237003	10035742
0cdc2054-f9d0-502e-a94a-170bd282f440	20210131	1	816211006	816210007	840546002	10084456
0ce822fd-0ae2-515b-9d3c-3be046e66a34	20210131	1	816211006	816210007	85551004	10020677
0cebcce9-807f-5227-a8fe-4a44b833be49	20210131	1	816211006	816210007	38341003	10081425
0cff7b5d-8430-52ed-b1b7-901cae8d63e8	20210131	1	816211006	816210007	394908001	10065154
0d085fa8-2c77-50e1-8883-b345c9ae9353	20210131	1	816211006	816210007	844584001	10038001
0d29dcc1-d7a7-5cf2-904e-b82252864c90	20210131	1	816211006	816210007	445009001	10003886
0d550729-2991-5a63-975d-8d14954ed048	20230131	1	816211006	816210007	427617000	10002959
0d5685b2-8eb0-544b-b5bf-797f719ce876	20210131	1	816211006	816210007	254634000	10041826
0d5c567c-cdfa-54e9-8fdc-bf38d5db4af4	20210131	1	816211006	816210007	444780001	10005557
0d64fb70-beff-5445-865a-31a961492889	20210131	1	816211006	816210007	224960004	10043890
0d65d46e-a716-5b2b-86f6-a679120c8b60	20210131	1	816211006	816210007	48440001	10018634
0d765771-e523-5757-80f9-9ceef222c830	20210131	1	816211006	816210007	95210003	10035223
0d79df19-492a-5fd9-bbdb-00822fea5785	20210131	1	816211006	816210007	449671007	10048989
0d85d9f6-7e48-5e45-aecc-0a872cd6325d	20210131	1	816211006	816210007	28127009	10041241
0d87565a-dcd3-52df-a933-0ffaba8b9114	20210131	1	816211006	816210007	733826000	10072132
0d8f690c-7df7-5588-9b2b-3e86cc5b9f1c	20210131	1	816211006	816210007	313039003	10080575
0da2d867-998a-5350-bf47-97aee16741b5	20210131	1	816211006	816210007	14375003	10054007
0db54032-4108-5649-b51a-5694374b3d97	20210131	1	816211006	816210007	239720000	10027291
0db7310f-31a9-5954-95a2-be302053a056	20210131	1	816211006	816210007	116241004	10033644
0dfc7db9-ed79-54fd-87e7-71edc51c3ceb	20210131	1	816211006	816210007	49723003	10022863
0e18944e-900a-5563-8d04-ea18d634344d	20210131	1	816211006	816210007	271811009	10038190
0e372306-0602-5543-9c86-398e4bed3631	20210131	1	816211006	816210007	126729006	10043645
0e37fa91-6042-5812-950b-7ca7382d078c	20210131	1	816211006	816210007	426364002	10071198
0e3cc3b4-a52e-5b02-9de2-75b9b2eba4ca	20210131	1	816211006	816210007	241930003	10073013
0e606aa1-d219-58f3-a12e-b86c599f70ca	20210131	1	816211006	816210007	2622007	10021784
0e609b91-1a47-5c83-bcff-2de445174611	20210131	1	816211006	816210007	34742003	10036200
0e6b8e4e-7aa9-595b-b2ab-2986a1c96e1d	20210131	1	816211006	816210007	11934000	10037273
0e7630c7-8e19-51f2-b779-58cb5f4ac999	20210131	1	816211006	816210007	312608009	10023572
0e7f0e67-aa94-5a91-ab87-6e274e1ce2a1	20210131	1	816211006	816210007	166643006	10024677
0e91a04b-d3c5-5c20-a7e9-07db9f2912e0	20210131	1	816211006	816210007	38109001	10049811
0eada9e4-2b7a-599e-9828-48a0c99d4129	20220131	1	816211006	816210007	43882005	10053333
0eade237-4847-552a-b5cc-fd3802d0ac45	20210131	1	816211006	816210007	296015009	10033305
0eb49598-4b81-52ca-811a-33c9e162168b	20210131	1	816211006	816210007	37981002	10001707
0ebc119b-22b3-56ea-adf0-efa86f54cbed	20210131	1	816211006	816210007	53430007	10006298
0ec55894-c707-5859-93b6-1952b17a05c7	20220131	1	816211006	816210007	85785001	10073048
0ec670cd-3b9a-5f4d-a477-6ce08a4bb0d7	20210131	1	816211006	816210007	59118001	10039147
0ecf7a48-42e2-5c5a-a6e8-0bad2fa37202	20220131	0	816211006	816210007	304213008	10041021
0ed55ded-df9a-5577-b686-f81e7cabbc50	20210131	1	816211006	816210007	8847002	10041678
0ef0fe08-1d59-506a-a15a-9dbda2d26cdf	20210131	1	816211006	816210007	63305008	10042235
0ef352ac-5ba1-549a-861e-6c1cfb527a6a	20210131	1	816211006	816210007	238118002	10025433
0f040592-f5da-5bd6-b727-e76608eb28e6	20210131	1	816211006	816210007	21801002	10027304
0f08e481-7002-5d17-b1ad-0b15bd313b94	20210131	1	816211006	816210007	74506000	10004478
0f0fbfae-e5c7-5a86-8225-b76f82789328	20210131	1	816211006	816210007	84114007	10019279
0f1e74a0-1de5-5c60-8257-95d096803709	20210131	1	816211006	816210007	396230008	10012503
0f252377-79a0-5561-9ae4-ea7d482978e8	20210131	1	816211006	816210007	44882003	10004073
0f2971cf-6275-5d4f-b895-1d342e4dd2e7	20210131	1	816211006	816210007	895448002	10084767
0f5ba05c-7130-5531-9d9f-73dab67e1676	20210131	1	816211006	816210007	247650009	10066283
0f834604-c2c9-5b19-96c7-24ee78902dfb	20210131	1	816211006	816210007	12295008	10006445
0f8f244c-f85f-5bd9-b7d4-f473d994fb2e	20210131	1	816211006	816210007	42345000	10036105
0fa21142-315f-5736-aa55-34f792f3291a	20220131	0	816211006	816210007	119551000119102	10050859
0fa22b89-b663-5696-9647-5a174c29f522	20210131	1	816211006	816210007	371081002	10067624
0fa33971-0307-51eb-aa2b-09619d9aa988	20210131	1	816211006	816210007	65553006	10003488
0fa6e2ea-8797-5e41-a83c-3601cb408621	20210131	1	816211006	816210007	697902002	10065150
0fccef47-2ee9-5194-98ad-45b46b1e079f	20210131	1	816211006	816210007	86142006	10034277
0fd45329-1bf4-50ae-9bb1-06a4956219da	20210131	1	816211006	816210007	363350007	10025817
0fddd8bd-76bc-5a2e-85b2-e4023419092e	20210131	1	816211006	816210007	6148000	10038341
